source_id,relative_path,filename,extension,media_type,size_bytes,sha256,role,readability_status,extraction_status,probable_title,probable_author,language,duplicate_group,issue_codes,notes
SRC-b36a45378ded7b52,.github/workflows/article-corpus-final.yml,article-corpus-final.yml,.yml,application/octet-stream,5259,7d7378a27295542faa793670f9cae7d48fc3aee2b27603f601c387e58deb0f5d,مدیریتی,خوانا,موفق,name: Build Final Article Corpus,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-331818e913a133e1,.github/workflows/article-source-bootstrap.yml,article-source-bootstrap.yml,.yml,application/octet-stream,2410,4221cd2af88d75d3a8c867245ac1c7d0500ab92dbcb7f18eb43ed5a3474aa1d4,مدیریتی,خوانا,موفق,name: Article Source Bootstrap,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-bc37d034bad56458,.gitignore,.gitignore,.gitignore,application/octet-stream,22,8a54d7c78bafb56933057c3aa53aa00982ccb1c97f967c4b59aa8c3a2fab3008,مدیریتی,خوانا,موفق,data/,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-217dbc9626c4176e,BOOK02_ORIGINAL_EXTRACT.md,BOOK02_ORIGINAL_EXTRACT.md,.md,text/markdown,5258,cbcac5310fef1a43149fcce98dc90ec39a95daf1a156ac6e5ba0e32b55c2c10c,فایل ماهوی,خوانا,موفق,BOOK-02 Original — Budgeting Review Extract,,فارسی و انگلیسی,DUP-001,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. همسانی بایتی با اعضای گروه تکرار به کمک SHA-256 اثبات شد.
SRC-0f4ef4ad5e88b50d,CHAPTER05_MACHINE_VS_ORIGINAL.md,CHAPTER05_MACHINE_VS_ORIGINAL.md,.md,text/markdown,6187,3ed871bdd33ed7efa3a6ed1075dedec9b9467e50cb3113e8217e7850f8073b5a,نیازمند بررسی,خوانا,موفق,Chapter 05 — Opening Prose Comparison,,فارسی و انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-dd3eccd4ca376c35,CHAPTER05_REVIEW_README.md,CHAPTER05_REVIEW_README.md,.md,text/markdown,648,195c549ed15bc83905e0dd384aae300ab23aff1d439adb543230908701b7b6d2,مدیریتی,خوانا,موفق,Chapter 05 Review — OPEN HERE,,فارسی و انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-21176d94b62a304c,PROJECT_STATE.md,PROJECT_STATE.md,.md,text/markdown,2796,854a80c37b5098974d7b797eb608d61a4bbca25f36a7e97dc1e4e07f2e95fef1,مدیریتی,خوانا,موفق,Project State,,انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-b335630551682c19,README.md,README.md,.md,text/markdown,18,606867276324744d2d901750f67550e052ee9d8c6213aa1f6c694e4188f3cad3,مدیریتی,خوانا,موفق,Book_Production,,انگلیسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-987e747cb0bb5347,book/01_money_and_me/01_source.docx,01_source.docx,.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,174063,95cefc299f2c1bea76073e9a327d718601a4d8f651ae3060c3daa12851c828e5,فایل ماهوی,خوانا,موفق,Money and Me,Komeil Roudi,انگلیسی,,NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-e3c7a4eb8e323372,book/01_money_and_me/02_final.docx,02_final.docx,.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,268233,3574d4efb367eb4dcfcc3d8bda1847d72ed7dfbdc1f22c5ba2ef6c011fd9830d,فایل ماهوی,خوانا,موفق,پول و من,کمیل رودی (Komeil Roudi),فارسی,,NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-79d01a4ce5fd5b74,book/01_money_and_me/03_final.pdf,03_final.pdf,.pdf,application/pdf,620812,3ccb2f93dc64b7827b92d42502ceef55f6ab9c754fc295b99dbac52c0cf358f0,فایل ماهوی,خوانا,موفق,کمیل رودی,کمیل رودی,فارسی,,NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-9bf64b436e2fa466,book/01_money_and_me/04_changes_report.pdf,04_changes_report.pdf,.pdf,application/pdf,66041,ee5c5c9e610b49424ed33bb4dc9398a44d3a10236f38a704f0a14c0fb1b7905d,فایل پشتیبان,خوانا,موفق,گزارش نهایی اصلاح ترجمه و کنترل کیفیت,کمیل رودی,فارسی و انگلیسی,,NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-822927baf8baa512,book/02_savad_mali_baraye_hame/01_source.docx,01_source.docx,.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,184239,242a8541432833984592c0c315b157a63a14404bb4d6953468e2777cc66960bd,فایل ماهوی,خوانا,موفق,سواد مالی برای همه,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-5f32a087e3b0c1b3,book/02_savad_mali_baraye_hame/02_final.docx,02_final.docx,.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,175156,c356cebbda0a73a05e6de9dc2b84b7de0c9a160e3c4d9aca94d8e80ac9cda14e,فایل ماهوی,خوانا,موفق,سواد مالی برای همه,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-57c95fa332e4a770,book/02_savad_mali_baraye_hame/03_final.pdf,03_final.pdf,.pdf,application/pdf,158446,0262354248aefca22ee735e08b4152eda352e131b655bc37548d21b70c349bd7,فایل ماهوی,خوانا,موفق,سواد مالی برای همه,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-775382652023b252,book/02_savad_mali_baraye_hame/04_changes_report.pdf,04_changes_report.pdf,.pdf,application/pdf,96819,fb7152499ba8661ed66f99f5fc97817a205b1bc970f0a95a4a315367543381f0,فایل پشتیبان,خوانا,موفق,PDF گزارش کنترل کیفیت و نهاییسازی,,فارسی و انگلیسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-b9877698b9bd72b3,book/03_trainer_financial_literacy/01_source.docx,01_source.docx,.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,123902,cc59e7e0586fab9e431c0bf96f837e6aeebb3563391cbe4bef823f6508afb19f,فایل ماهوی,خوانا,موفق,به نام خدا,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-942281047f765bd6,book/03_trainer_financial_literacy/02_final.docx,02_final.docx,.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,124263,3e4096c998ce24d64b4f61ddf80b3150c4a93605e5273f84b5c8bc0f1ed04294,فایل ماهوی,خوانا,موفق,به نام خدا,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-88707a7c6b1a981e,book/03_trainer_financial_literacy/03_final.pdf,03_final.pdf,.pdf,application/pdf,220432,8e17d9fba9b2be380b4e868927b41a9e9f369a29526d8d1566dbbb797849a214,فایل ماهوی,خوانا,موفق,به نام خدا,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-57c15f2056a8dbe9,book/03_trainer_financial_literacy/04_changes_report.pdf,04_changes_report.pdf,.pdf,application/pdf,58624,210a0868cd8978459e7794363d86ab049afd324855f01440ecb52a7a3d151d3a,فایل پشتیبان,خوانا,موفق,گزارش اصالحات نهایی,,فارسی و انگلیسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-a34baa413136583e,book/README.md,README.md,.md,text/markdown,1475,a83e372b7d9c724243ffe2d7eff857ce65d24dcf89174d5bf83fe6cf5fb1fa88,مدیریتی,خوانا,موفق,Books Corpus — Canonical Assets,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-ea9a8234bf9020de,docs/final-book/00_REPOSITORY_PREFLIGHT.md,00_REPOSITORY_PREFLIGHT.md,.md,text/markdown,2084,caf46ca9f6b77fd2397aa72540f97e6dfa09a867be5e8ea0e9017271ca86f7df,نیازمند بررسی,خوانا,موفق,پیش‌پرواز مخزن کتاب نهایی,,فارسی و انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-b512205f94493d63,docs/final-book/01_VIDEO_CORPUS_AUDIT.md,01_VIDEO_CORPUS_AUDIT.md,.md,text/markdown,2269,19ae4078708ea8b5ee14e184f9585a458f8ea8e172b1f8b8fb128b4aa25069e6,فایل پشتیبان,خوانا,موفق,ممیزی Corpus متن‌های ویدیویی,,فارسی و انگلیسی,,INSUFFICIENT_METADATA,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد.
SRC-6ec2f4a1940b8fa5,final/asre_shirin/season-1/episode-01.md,episode-01.md,.md,text/markdown,33801,20cf712339d1abceb646f2f50b43ff7826ebd046871a3124e1129ba0f8ed1013,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ واقعاً ضروری است؟,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-c9eec26944767da1,final/asre_shirin/season-1/episode-02.md,episode-02.md,.md,text/markdown,27052,2237c8e374b319221fde7d8a8aed32f0506103398d6e4c46f86925328273b5c5,فایل ماهوی,خوانا,موفق,سواد مالی خانم‌ها؛ وضعیت چقدر بحرانی است؟,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-7ae84b70ca3619d8,final/asre_shirin/season-1/episode-03.md,episode-03.md,.md,text/markdown,30709,7db1ebab113ada8284606ab7c5bd7e4b073f0a8231a9870137d630019e0d095c,فایل ماهوی,خوانا,موفق,سواد مالی خانم‌ها؛ روی کدام پلکان؟,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-aceafcf371c140e1,final/asre_shirin/season-1/episode-04.md,episode-04.md,.md,text/markdown,29028,b4541605f8b3930c820cafe70b8dd68765ce630549cc0c59b8b1273da5fa2066,فایل ماهوی,خوانا,موفق,سواد مالی خانم‌ها؛ افزایش درآمد یا کاهش هزینه؟,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-d19983cd5309c3da,final/asre_shirin/season-1/episode-05.md,episode-05.md,.md,text/markdown,25924,d9cd9b5007aa4e56b846cb87ef3516b7c35af8b1fbd677f3bc5460250baf4615,فایل ماهوی,خوانا,موفق,سواد مالی خانم‌ها؛ پول‌ها کجا می‌روند؟,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-3731e049b6b754aa,final/asre_shirin/season-1/episode-06.md,episode-06.md,.md,text/markdown,23274,525b902a64414fe80d5f82b21d1614f08199f877955b27591e22e0d62bbfcb1d,فایل ماهوی,خوانا,موفق,سواد مالی خانم‌ها؛ تصمیم‌های خرید را خودمان می‌گیریم یا عادت‌های‌مان؟,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-648d34e6a6b110f1,final/asre_shirin/season-1/episode-07.md,episode-07.md,.md,text/markdown,21685,2cc427d76f790ef04214b42a67f28c5bf8aef2dfec3eedadbd3d245bd73fb942,فایل ماهوی,خوانا,موفق,سواد مالی خانم‌ها؛ فکری برای بحران‌ها و آینده‌مان کرده‌ایم؟,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-d469cd45ea9c5962,final/asre_shirin/season-1/episode-08.md,episode-08.md,.md,text/markdown,22065,02bbc50d0cfeaef5d900c2485bd6d956baf572dd05db144732dfcd63f70a29d4,فایل ماهوی,خوانا,موفق,سواد مالی خانم‌ها؛ بودجه‌بندی شخصی محدودیت است یا آزادی؟,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-7a8feee31fccdc70,final/asre_shirin/season-1/episode-09.md,episode-09.md,.md,text/markdown,19685,f52d47757d30fd28341f85bb391b6594056626c14ccb5011dc85fe591b90c402,فایل ماهوی,خوانا,موفق,سواد مالی خانم‌ها؛ هر دارایی ثروتمندترمان می‌کند؟,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-0bccb67379c00082,final/asre_shirin/season-1/episode-10.md,episode-10.md,.md,text/markdown,21403,123548a84964d0336847d1d611797b67ba27e2930cae6aba705bea1f6f60534e,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ ذوب یخ‌ها,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-f2361f5489385d3f,final/asre_shirin/season-1/episode-11.md,episode-11.md,.md,text/markdown,20409,05f040c7df613ec87fdfd790609219a9c33e21f7e2636ea29496dd1dd5146a23,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ اول ایمنی، بعد کار,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-90c9f432f929ed45,final/asre_shirin/season-1/episode-12.md,episode-12.md,.md,text/markdown,19183,cc5263afcc83b9f9221cecdf73f7c9074ac71b974ae7686c830cf99ca3ed6eaf,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ ساده اما بد,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-42bb263f87e0a588,final/asre_shirin/season-1/episode-13.md,episode-13.md,.md,text/markdown,24073,41f5d0a2754b8a11942b487e0b51c4de5c506c232af00f63106a54ab68b03b75,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ میدان عمل,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-3c2368bfd2cd07ee,final/asre_shirin/season-2/episode-14.md,episode-14.md,.md,text/markdown,20013,447768b99572fcafc5ee136729c6f1a4c36f7f9e4d109d6f00e0a273b2583c07,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ کار رضایت‌بخش,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-8722f9de2cfffa38,final/asre_shirin/season-2/episode-15.md,episode-15.md,.md,text/markdown,38101,db7a01cba3adfd7773e31e569009b8a05dc37115ed1b8357c897d6ed7a737dce,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ شناخت خود با کار داوطلبانه,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-2a3908cc3c72c422,final/asre_shirin/season-2/episode-16.md,episode-16.md,.md,text/markdown,20253,d81fca5f965c3ffa830bc4fa3dd0ef4154f92359b718b20ef9f536397f996e46,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ سبک شغلی مناسب,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-45fad00935073590,final/asre_shirin/season-2/episode-17.md,episode-17.md,.md,text/markdown,18777,997b778611cca99c2a5f919fad8d7a99d4e1da0ec65b88b0d766105c61d9d507,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ ارزش‌آفرینی,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-e38a13e975400856,final/asre_shirin/season-2/episode-18.md,episode-18.md,.md,text/markdown,16732,648df02ac7bc90a843f8ca04b00e21368636262c6e2a702d286bf97662c41166,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ صدای مشتری,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-196ef696627b8e09,final/asre_shirin/season-2/episode-19.md,episode-19.md,.md,text/markdown,17151,772610fe456b7b5ac73a3e2628b8f6859c7d4707360d67ac933466c58140f2c7,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ هویت کسب‌وکار,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-96d724df22c241d5,final/asre_shirin/season-2/episode-20.md,episode-20.md,.md,text/markdown,15950,c9a82550c7dd3b5f7350229bbefa3f5813b135d1b55f95e62f974174a0db9dcd,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ نحوه دسترسی مشتری به محصول ما,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-be8d87421d730724,final/asre_shirin/season-2/episode-21.md,episode-21.md,.md,text/markdown,15255,4d8367b467466a8434bcf100aeb6d667e21e2c3afbcb0edf538bb34e83921985,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ شرکای کسب‌وکار,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
SRC-9e012aaf73310c3a,final/asre_shirin/season-2/episode-22.md,episode-22.md,.md,text/markdown,16331,a42fe317c2c83f651c62d0bd8c7af0746297c833d1bcf13d8f7e3af1a27f51a2,فایل ماهوی,خوانا,موفق,سواد مالی برای خانم‌ها؛ سرمایه انسانی,,فارسی,,INSUFFICIENT_METADATA;NAME_SIMILAR_CANDIDATE;VIDEO_COUNTERPART_ABSENT,عنوان احتمالی از نخستین سطر معنادار یا نام فایل گرفته شده است. مؤلف به‌طور صریح در نمونه متن شناسایی نشد. این فایل متن ویدیو تلقی شد؛ فایل ویدیویی متناظر در موجودی مخزن یافت نشد. نام مشابه فقط نامزد بررسی تکرار است و همسانی بایتی ندارد.
